config,baseline,steps,normalization,intervention,learning_rate,normalized_learning_rate,target_and_hold_fraction,bounded_fraction,unresolved_fraction,divergent_fraction,median_final_ratio,median_tail_maximum_ratio
jordan_quintic:steps=5:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,raw_grid_repair_1.02x,1.7738131456325552,1145.8733703964217,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,raw_grid_repair_1.02x,2.113386834587591,1365.236074083057,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,raw_grid_repair_1.02x,2.517967534294828,1626.5929431040902,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:raw_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,raw_grid_repair_1.02x,3.0,1937.9832197395199,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,0.004848762871001829,0.0,1.0,1.0,0.0,0.4821570158739567,0.5008250543147923
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.1914371250382978e-05,0.005776996095018861,0.0,1.0,1.0,0.0,0.4361459812210632,0.4537612884317016
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.4195224229195243e-05,0.006882927618806745,0.0,1.0,1.0,0.0,0.39160303317523093,0.4085469503842954
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.691271714490637e-05,0.008200575493997806,0.0,1.0,1.0,0.0,0.3365718050493417,0.36057037166709566
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.0150439091713173e-05,0.009770470090228264,0.0,1.0,1.0,0.0,0.2752193663674367,0.2986467260834309
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.400798121969007e-05,0.01164090079457424,0.0,1.0,1.0,0.0,0.21671698829040364,0.2388050254414576
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.8604000122360983e-05,0.01386940137554357,0.0,1.0,1.0,0.0,0.17927096418465133,0.1916069542340715
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,3.407986767038089e-05,0.016524519700879845,0.0,1.0,1.0,0.0,0.15049778734845615,0.16105057658883704
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,4.0604019558884236e-05,0.019687926245054995,0.0,1.0,1.0,0.0,0.1262233005894248,0.13504303225160558
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,4.8377136328235845e-05,0.02345692624337437,0.15625,1.0,0.84375,0.0,0.10633202034665941,0.11350883648762891
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,5.763831622449911e-05,0.027947452765641357,0.25,1.0,0.75,0.0,0.09045446129213235,0.09611401962565347
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,6.867242977456549e-05,0.03329763277523936,0.25,1.0,0.75,0.0,0.07806186840627219,0.08249534632999425
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,8.18188823000027e-05,0.039672035864312186,0.25,1.0,0.75,0.0,0.059588260244795306,0.06679191583999727
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,9.748205390136209e-05,0.047266736354592345,0.25,1.0,0.75,0.0,0.04321995107210137,0.04914556339841442
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.00011614373804306723,0.0563153444722587,0.28125,1.0,0.71875,0.0,0.029908393932641386,0.034682427839830325
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001383779613452332,0.0670961921135693,0.40625,1.0,0.59375,0.0,0.0194184881825322,0.02316304744503523
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.00016486864043382534,0.07994089423280831,0.5,1.0,0.5,0.0,0.011456455641523262,0.014209111704919392
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001964306189674497,0.09524454919772778,0.5,1.0,0.5,0.0,0.006119393250585887,0.007894146510411848
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0002340347319320716,0.1134778918717095,0.5,1.0,0.5,0.0,0.0027684813082953993,0.0038613347381521107
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0002788376681722561,0.1352017732470364,0.5,1.0,0.5,0.0,0.0010247548243025816,0.0015280766818085902
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0003322175497195357,0.16108441201752885,0.5,1.0,0.5,0.0,0.00027045019321249455,0.0004756374337475131
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0003958163223251114,0.19192194874264923,0.5,1.0,0.5,0.0,2.3350168374983805e-05,8.531064220323785e-05
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0004715902611142629,0.22866293484168954,0.5625,1.0,0.4375,0.0,1.0815970543121117e-07,1.0345928707915887e-06
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0005618701448980375,0.27243750969060215,0.75,1.0,0.25,0.0,1.3547320383252877e-10,2.02972665018736e-09
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0006694329500821696,0.32459216329836443,0.75,1.0,0.25,0.0,4.5328111821115604e-14,1.1502117223190965e-12
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0007975872694518065,0.38673115385016504,0.75,1.0,0.25,0.0,3.0979900282392108e-18,1.4781325627777657e-16
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0009502750832828064,0.46076585410598425,0.78125,1.0,0.21875,0.0,3.1133457458276764e-23,3.1688631091975016e-21
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0011321930132219959,0.5489735445318497,0.84375,1.0,0.15625,0.0,3.0752746792322135e-29,7.779362067948926e-27
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0013489367886616623,0.6540674616191109,0.84375,1.0,0.15625,0.0,1.8177681316842547e-36,1.3756868476895238e-33
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0016071733693414447,0.7792802560525706,1.0,1.0,0.0,0.0,3.4746328851008893e-45,9.861803605631416e-42
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0019148460186062853,0.9284634278703834,1.0,1.0,0.0,0.0,9.950351399719865e-56,1.3967367236171064e-51
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0022814186352993035,1.1062057972050925,1.0,1.0,0.0,0.0,1.616156021220689e-68,1.5774290899852652e-63
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0027181668598497987,1.3179746547227336,1.0,1.0,0.0,0.0,4.304962097748809e-84,4.457655454875655e-78
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0032385249088738217,1.5702839334961967,1.0,1.0,0.0,0.0,3.7663694869495996e-103,7.018658945333225e-96
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.003858498806793542,1.8708945752185384,1.0,1.0,0.0,0.0,1.1280758834650388e-96,8.624043739158695e-91
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.004597158725329799,2.2290532539481225,1.0,1.0,0.0,0.0,2.5242076645441252e-06,2.5242076645441265e-06
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.005477225575051662,2.655776800441214,1.0,1.0,0.0,0.0,6.910851711611337e-06,6.910851711611339e-06
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0065257698923257895,3.164191075861089,1.0,1.0,0.0,0.0,1.1800126626293336e-05,1.1800126626293336e-05
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.007775044519174121,3.7699347184957746,1.0,1.0,0.0,0.0,1.7552629196745104e-05,1.7552629196745192e-05
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.00926347668896959,4.4916401825866705,1.0,1.0,0.0,0.0,2.5108590672955362e-05,2.51085906729557e-05
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.011036850034165217,5.351506865847557,0.75,1.0,0.25,0.0,3.925034824597328e-05,3.925034824597328e-05
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.013149712874184644,6.375983954868125,0.375,1.0,0.625,0.0,0.00017162116006805373,0.0001716211600680538
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.015667056101897645,7.596583992478394,0.0,1.0,1.0,0.0,0.004390744695530253,0.004390744695530253
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.01866631227985865,9.050852192110412,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.022239737437781862,10.783521314914603,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.026497248834477422,12.84788763323106,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.031569805972774166,15.307450304551915,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.037613438866218936,18.23786458252195,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.04481404746557166,21.72926894503775,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.05339311987371051,25.889057721059736,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.06361454523915885,30.84518450112996,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.07579273089036216,36.750097943302144,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.09030227339081447,43.78543103844376,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.10758948099317438,52.16758807500609,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.12818610191887025,62.15440115626744,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.152725680740085,74.05306102210032,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.1819630459804838,88.22956612445684,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.2167975283661992,105.11998060669924,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.2583006239120332,125.24384747812736,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.30774895274935143,149.22016956807514,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.3666635274972342,177.78644982791474,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.43685653905770555,211.82137665373628,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.5204870989490936,252.37185202198202,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.620127652791432,300.68519381366093,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.7388431077985715,358.24750285893157,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.8802851082098913,426.8293748583948,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.0488043585396196,508.54036326317976,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.2495844496660804,605.8938683722145,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.4888013042027184,721.884448611724,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.7738131456325552,860.0799320638093,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.113386834587591,1024.7311615612393,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.517967534294828,1220.9027490676785,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,jordan_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,3.0,1454.6288613005486,0.0,0.0,0.0,1.0,,
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,1e-05,0.0064599440657984,0.0,1.0,1.0,0.0,0.987531526863391,0.9883490496342824
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,1.1914371250382978e-05,0.007696617185663057,0.0,1.0,1.0,0.0,0.9851337186502445,0.9861091312022685
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,1.4195224229195243e-05,0.009170035452206748,0.0,1.0,1.0,0.0,0.9822722803546308,0.9834363945733402
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,1.691271714490637e-05,0.010925520675676476,0.0,1.0,1.0,0.0,0.9788565134062492,0.9802462856620046
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,2.0150439091713173e-05,0.01301707094337446,0.0,1.0,1.0,0.0,0.974777545961399,0.97643735339045
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,2.400798121969007e-05,0.01550902158119363,0.0,1.0,1.0,0.0,0.9699045315943631,0.9718877289389105
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,2.8604000122360983e-05,0.01847802408485425,0.0,1.0,1.0,0.0,0.9640800126635971,0.9664508308521772
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,3.407986767038089e-05,0.022015403892047175,0.0,1.0,1.0,0.0,0.9571142787412246,0.9599501319369452
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,4.0604019558884236e-05,0.026229969519697638,0.0,1.0,1.0,0.0,0.9487785552476322,0.9521728167909143
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,4.8377136328235845e-05,0.031251359474390734,0.0,1.0,1.0,0.0,0.9387969228309245,0.9428621943200677
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,5.763831622449911e-05,0.03723402988570646,0.0,1.0,1.0,0.0,0.9268370722440409,0.9317088672154589
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,6.867242977456549e-05,0.044362005520616164,0.0,1.0,1.0,0.0,0.9125004941940422,0.9183410183801475
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,8.18188823000027e-05,0.05285454031841602,0.0,1.0,1.0,0.0,0.8953137680005028,0.9023149743010548
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,9.748205390136209e-05,0.06297286156219438,0.0,1.0,1.0,0.0,0.8747247549621788,0.8831088492960221
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.00011614373804306723,0.0750282051350956,0.0,1.0,1.0,0.0,0.8501116798851431,0.860125310902881
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0001383779613452332,0.08939138902294196,0.0,1.0,1.0,0.0,0.8208207768361946,0.8327156791884094
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.00016486864043382534,0.106504219540674,0.0,1.0,1.0,0.0,0.786858377268244,0.8002473513293893
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0001964306189674497,0.12689308113398834,0.0,1.0,1.0,0.0,0.7497522913923446,0.7646679472964846
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0002340347319320716,0.15118512777353052,0.0,1.0,1.0,0.0,0.7073163544471164,0.7243258222085885
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0002788376681722561,0.1801275739830429,0.0,1.0,1.0,0.0,0.6616556260188223,0.6799756426586334
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0003322175497195357,0.21461067888647992,0.0,1.0,1.0,0.0,0.6099385528345287,0.6305984826035715
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0003958163223251114,0.255695130255025,0.0,1.0,1.0,0.0,0.5520765434548994,0.5752019309060086
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0004715902611142629,0.30464467087734004,0.0,1.0,1.0,0.0,0.48665517166359074,0.5126096995117497
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0005618701448980375,0.3629649708283364,0.0,1.0,1.0,0.0,0.42379311961706023,0.44723758584302825
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0006694329500821696,0.43244994133332276,0.0,1.0,1.0,0.0,0.3597605573432322,0.38470478820014437
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0007975872694518065,0.5152369148251547,0.0,1.0,1.0,0.0,0.3001989700137744,0.3214060401683679
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0009502750832828064,0.6138723885128845,0.0,1.0,1.0,0.0,0.25345523375134893,0.2700854377623464
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0011321930132219959,0.7313903537101841,0.28125,1.0,0.71875,0.0,0.21931170035469544,0.23127421658851172
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0013489367886616623,0.8714056203052055,0.28125,1.0,0.71875,0.0,0.16673036197748312,0.18635670226466794
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0016071733693414447,1.0382250069986485,0.28125,1.0,0.71875,0.0,0.1231949356104356,0.13968752219810243
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0019148460186062853,1.2369798174813365,0.3125,1.0,0.6875,0.0,0.08182828595117544,0.09759956690605669
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0022814186352993035,1.4737836774703619,0.375,1.0,0.625,0.0,0.04051766478201562,0.053492606457158184
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0027181668598497987,1.7559205876136577,0.4375,1.0,0.5625,0.0,0.010023329515966961,0.017948853965285474
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0032385249088738217,2.0920689767019747,0.46875,1.0,0.53125,0.0,1.9645887122891672e-05,0.001058845340068317
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.003858498806793542,2.4925686469836146,0.5625,1.0,0.4375,0.0,1.4527148922228009e-05,1.4527148922228009e-05
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.004597158725329799,2.969738822722757,0.5625,1.0,0.4375,0.0,2.6305552382515593e-05,2.63055523825156e-05
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.005477225575051662,3.538257085059421,0.59375,1.0,0.40625,0.0,3.670035731170026e-05,3.670035731170027e-05
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.0065257698923257895,4.215610849069584,0.59375,1.0,0.40625,0.0,5.949866036808059e-05,8.777677874476382e-05
jordan_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,jordan_quintic,5,current_plus_eps,gain_only_unrepaired_control,0.007775044519174121,5.022635270295724,0.40625,1.0,0.59375,0.0,3.529985675162466e-05,0.00013719061287874117
